country,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,13.2,13.4,13.1,15,13.7,13.9,11.9,11,9.59,6.49,6.09,7.78,19.1,21.2,17.4,14.8,11.8,11.2,10.4,9.84,9,8.14,6.62,8.91
"Macao, China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,2.97,4.76,7.19,8.22,7.76,7.18,6.2,4.91,3.6,3.33,2.55,2.49,3.23,2.81,2.43,1.68,1.74,1.57,1.69,1.87,1.96,1.91,1.65,2.07
Morocco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6,12.2,,10.8,9.83,10.4,9.69,9.85,7.98,,7.33,,,7.04,7.36,6.92,,,,,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,,,,3.87,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.38,9.09,9.47,8.17,8.39,5.5,4.03,7.46,8.29,7.56,6.76,5.76,4.55,6,5.56,4.8,5.11,5.63,4.11
Madagascar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,1.19,,,,,
Maldives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81,,,,,1.78,,3.73,,,3.5,
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,1.85,2.24,3.2,5.12,3.43,2.17,2.2,1.75,1.48,1.75,2.01,2.3,2.45,2.73,2.72,2.68,3.06,4.57,4.58,4.38,4.11,4.2,4.1,3.64,3.34,2.84,2.71,2.98,4.41
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.98,
North Macedonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7,34.1,,,32.2,31.2,30.3,29.1,29.2,28.6,29,26.6,25.1,24.8,22.7,20.8,19.1,15.8,16.5
Mali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.04,,,4.59,5.8,3.72,1.48,3.86,1.71,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07,3.86,4.42,4.63,4.77,4.61,4.63,4.4,4.55,4.9,5.78,5.18,4.67,4.81,4.81,4.05,3.66,3.1,2.96,2.86,3.35
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,0.77,0.58,0.26,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,18.5,19.4,16.7,16.3,17.5,15.1,14.7,15,17.1
Mongolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.23,5.04,5.91,4.32,3.74,3.42,4.36,4.69,7.42,6.52,4.86,9.9,6.42
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.04,,,,,,,,,,,,,,,,,
Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,
Mauritania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.68,,,,,8.68,,,
Montserrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16
Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,,,,,,,,,,,
Mauritius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,,,,,,3.77,2.93,2.05,2.91,3.37,3.59,3.04,2.54,2.68,2.64,3.2,3.24,3.39,3.36,3.25,2.92,3.16,2.54,2.83,
Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,1.65,,3.8,,,,3.25,,,0.88
Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,1.64,2.05,1.67,1.58,1.56,1.69,1.48,1.58,1.85,,1.77,1.91,3.05
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,,,,,,16,,12.4,14.9,13.8,,19.8,,19.8,,
New Caledonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,
Niger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,0.3,1.45,,0.39,,,7.14,,,
Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,3.16,,3.95,,,,,,8.18,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.01,,,,,,,,,,,,3.73,,,,,4.77,,,,,,4.4,,3.2,,,,,,
Niue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,3.23,,,,8.92,,8.3,,5.71,6.17,5.93,4.95,4.72,3.51,4.41,5.6,5.36,4.33,3.58,2.64,2.06,1.73,1.36,1.9,2.95,3.73,3.6,2.82,1.87,1.46,2.4,3.06,3.41,4.21,5.88,5.78,4.97,3.96,3.24,2.64,2.46,2.78
Curaçao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.67,2.25,1.43,0.9,1.14,2.13,3.94,4.66,4.62,5.4,5.73,5.04,4.36,3.22,2.85,2.05,1.87,2.65,2.66,2.79,3.79,3.55,3.85,3.03,1.88,2.01,2.78,3.37,2.86,2.93,2.86,3.42,4.19,4.88,3.97,3.58,3.4,4.08
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,,8.6,,,
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,,6.37,,,,,,,
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,2.71,4.23,5.58,6.73,9.04,9.18,8.63,7.31,5.27,4.98,5.49,6.33,5.8,4.55,4.21,3.96,3.28,2.57,2.47,2.48,2.24,2.69,4.44,4.46,4.34,4.75,3.68,3.32,3.41,3.43,2.94,2.79,2.64,3.04
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,0.65
Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,1.84,,,,,1.57,,1.86,1.71,,2.61,,3.12,,3.5,,0.51,0.29,0.22,0.36,0.42,0.53,,1.55,1.06,1.33,,,2.26,,
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,3.42,2.3,1.52,1.34,1.29,1.82,1.95,2.33,2.38,2.53,3.04,14.4
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,3.04,3.46,3.57,2.8,2.43,2.44,2.54,2.18,2.1,2.04,2.31,2.02,2.35,2.56,2.39,2.18,2.21,7.22
Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,5.99,5.49,4.96,5.14,5.76,5.54,6.08,5.62,5.53,5.07,5.45,6.78,6.61,,2.55,,2.41,2.36,2.63,2.83,2.32,2.49,2.64,2.46,2.45,2.36,2.31,2.54,2.08,1.83,1.74,1.55,1.47,1.92
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,,,,,2.63,,,,,,,,,,,,,,0.79,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,11.2,11.3,10.4,9.33,8.32,7.24,9.86,12.3,14.2,16.6,16.3,16.1,14.3,11.2,7.75,5.4,6.34,7.92,7.49,7.96,8.18,7.22,6.22,5.14,4.07,3.23,2.51,2.6
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,17.1,14.8,14.2,,16.8,19.8,23.1,20.9,21.7,19.7,17.5,15.7,,15.7,16.9,17.4,17.4,,14.7,12.9,13,13,11.7,10.5,,12.1,11.4,10.2,10.6,10,10.7,11.7,,,,,,,,,,,,
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,2.62,,,,,,,4.78,3.98,2.92,2.61,2.38,1.9,2.35,3.55,4.84,5.33,5.18,5.03,3.18,3.74,2.72,2.51,3.27,4.77,4.87,6.15,5.83,6.1,5.97,8.47,9.27,11.6,14.7,15.4,12,10.8,9.66,7.28,5.58,5.03,5.56
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,3.84,,,,2.53,3.35,,3.99,5.98,3.93,4.15,2.28,2.88,1.98,2.05,2.81,1.85,1.96,1.53,2.81,2.61,2.35,2.78,2.18,3.3,3.48,4.2
Palestine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94,21.3,27.9,21.8,22.3,18.2,18.1,16.1,20.3,17.1,17.5,13,13.4,13.2,14.8,16.2,16.6,17,18.6,18.2,19.8
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.02,,,,,7.37,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,0.14,0.07,0.08,,0.15,0.07,0.05,0.04,0.04,0.05,0.04,,,0.06
Reunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,,23.8,,,,20.1,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14,,,6.07,4.83,4.17,4.93,6.19,7.05,6.56,7.55,6.63,7.34,6.69,7.25,6.2,5.79,6.77,6.7,6.6,6.49,6.91,6.57,6.91,6.02,4.94,4.11,3.62,4.59
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,4.77,7.32,8.64,8.86,10.7,11.8,11.8,9.61,8.32,7.35,7.44,6.88,6.42,6.46,5.38,5.51,7.74,6.77,5.96,4.83,4.94,4.64,4.95,4.89,4.54,4.14,4,5.09
Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,,,,,,1.16,,,14.3,12.1,12.6,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,1.68,1.66,1.92,,,,2.1,2.25,1.76,2.01,,1.83,1.49,1.58,1.54,1.42,1.58,,1.98,,2.73
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.35,,,,,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.26,,,,6.74,4.01,3.83,,2.99,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,3.82,6.87,5.02,3.71,2.32,,2.04,2.77,2.51,2.42,2.98,2.94,2.19,3.01,4.47,,3.58,5.44,5.86,5.47,,3.78,3.16,3.25,4.75,3.56,3.17,2.9,3.1,3.2,3,3.5,,,,
St. Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54,,,,,,
El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18,6.93,6.38,,,,,,,,6.24,6.25,,7.17,4.69,4.38,3.25,3.14,3.69,3.63,3.72,3.87,3.59,3.25,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,1.67,,,,,3.58,2.68,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,16.4,14.3,11.1,13.6,17.3,21.6,22.1,20.2,17.2,16,14.7,12.8,11.7,9.72,8.39
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,,8.54,,,,,,,,,,3.4,2.88,2.82,3.64,1.83,2.86,3.83,3.49,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,10,8.15,8.87,9.42,12.8,15.8,16.3,15.1,14.2,15,13.3,10.5,8.65,7.41,10,12.4,11.8,11.5,12.2,11.5,9.05,7.68,7.29,5.68,5.21,5.84
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63,,,8.16,6.05,5.72,5.22,6.27,6.12,5.72,4.2,4.93,5.37,5.27,5.16,4.35,3.42,3.26,5.31,7.11,7.65,7.57,8.9,8.28,7.3,6.89,5.19,4.22,3.66,3.99
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.85,,,,,,2.1,2.4,2.14,2,1.75,1.61,,1.02,1.3,2.82,5.74,9.33,9.34,8.94,9.18,9.64,9.29,7.43,5.12,3.93,4.28,4.86,5.59,6.05,5.16,4.11,4,6.41,6.31,5.66,6.09,6.03,6.04,5.8,5.63,5.52,5.09,5.08,6.49
Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,,,,,,,,,,,,,17.4,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,2.13,2.12,2.68,2.44,2.54,2.5,3.54
Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,5.01,,,,2.88,,4.29,3.64,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,
Togo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.94,,,,,1.98,,,,2.76,,4.32,,,
Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,0.42,0.56,0.65,,1.48,,1.79,,,2.06,1.63,0.84,1.1,,,,0.98,,0.92,0.77,3.32,2.64,2.25,1.64,,1,1.09,0.89,0.79,0.75,0.74,1.04,0.45,0.45,0.4,0.17,0.38,0.41,0.45,0.58,0.54,0.49,0.86
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,,9.9,,,1.87,,,,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,,
Trinidad and Tobago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,16.8,16.6,13.8,12.4,,15.2,,11.9,10.6,,8.37,7.99,7.39,,5.5,,,3.96,3.24,2.53,2.36,3.71,2.83,2.31,2.56,2,2.1,1.78,2.85,,,,
Tunisia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,,,9.1,8.73,8.56,8.44,8.49,8.47,11.4,11.3,10.8,,10.5,10.4,10.3,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,5.32,5.21,5.81,5.99,5.88,6.23,5.16,4.76,4.53,4.97,5.93,5.01,7.09,9.04,8.9,9.21,9.01,7.47,7.48,8.32,11.1,9.15,7.26,6.73,6.86,7.81,8,8.42,8.07,8.25,11,11.2
Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.54,0.62,0.7,1.33,1.87,1.65,2.1,1.99,1.36,1.16,1.11,1.26,1.13,1.05,1.02,1.23,1.51,2.37,2.63,2.52,2.89,2.96,4.81,5.44,5.03,4.3,3.87,3.67,3.76,4.08,6.35,5.71,4.5,4.26,4.23,4.04,3.87,4.03,3.84,3.68,3.56,3.61
Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,0.95,,,,,1.23,0.24,1.07,1.13,,,,,,
Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,2.27,1.1,,,,6.62,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,6.67,,,,9.39,8.6,7.91,7.72,7.31,9.81,9.23,10,10.8,10.3,8.04,9.46
Uruguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,,,,,,3.13,3.46,3.35,3.01,3.37,4.29,,,4.06,4.68,6.21,6.92,9.19,8.92,6.25,6.13,4.91,3.65,3.08,3.14,2.84,2.79,3.06,2.88,3.07,3.91,4.08,4.27,4.15,4.54,5.66
USA,2.6,4.6,4,2.2,2.1,2.2,4.4,3.2,3,3.1,5.6,4.2,4.2,5.1,4,3.8,3.2,2.7,2.1,1.9,1.7,1.6,2.8,3.5,3.1,2.5,3.1,5.7,4.9,4.3,3.5,3.4,5.1,5.5,8,8.2,5.9,5.6,5.6,5,4.4,4.1,4.6,5.9,6.7,6,4.91,4.41,4.22,3.76,3.26,3.01,2.87,3.68,4.85,5.19,4.55,3.94,3.62,3.69,4.98,9.23,9.29,8.2,6.93,6.36,5.15,4.38,4.04,3.64,3.19,3.04,6.92
St. Vincent and the Grenadines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,,,,,,,,,,,8.58,,,,8.44,6.95,5.92,5.18,5.14,6.15,5.7,5.31,,,,4.57,3.54,,,
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,,1.23,,1.38,0.64,0.67,0.66,0.94,0.87,1.3,1.25,1.3,0.84,1.48,1.55
Vanuatu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06,,,2.96,1.68,,,,,,,,,5.36,
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95,,,,,0.7,,,,,3.46,6.78,,6.72,,,8.5,,,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16,,,,,9.9,,,,,,,,,,,6.99,,,,9.09,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,22.1,22.6,22,20.4,19.4,18.5,17.4,16.4,19,19.8,20.1,20.1,20.3,20.8,20.8,22.2,23.3,23.2,24.7,26.1
Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,,,,,,,,,,,4.63,,,,,8.47,8.79,8.75,
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,,4.25,,,,,3.2,,,,,,,3.7,,,4.07,,,,,14,
